schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,replan_steps,latency_steps,injected_latency_ms,fixed_refresh_interval,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,inference_latency_p50_ms,inference_latency_p95_ms,policy_inference_latency_p50_ms,policy_inference_latency_p95_ms,server_inference_latency_p50_ms,server_inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_002__h_05__l_002__latency_aligned,libero_spatial/task_007/episode_002/h_05/l_002,225,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,135,89,36,18,18,0,18,89,0,80.37255099952745,82.5293485992006,57.81022550036141,57.93086089997814,79.5371519998298,81.71551270024793,6.807433588001004,,,,True,videos/libero_spatial__task_007__episode_002__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_007/episode_002/h_05/l_004,226,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,141,71,60,15,15,0,15,71,0,80.02479199785739,82.03303540140041,57.7909620005812,57.882962099756696,79.21663600063766,81.13240799902997,6.21612303999791,,,,True,videos/libero_spatial__task_007__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_007/episode_002/h_05/l_004,227,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,200,105,85,22,21,0,21,105,0,80.18885500132455,81.32150734945753,57.80763749862672,57.97360540036607,79.43683550001879,80.1967462479297,9.1263499639972,,,,True,videos/libero_spatial__task_007__episode_002__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_003/h_05/l_000,228,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,130,120,0,24,24,0,0,0,0,80.46662349988765,81.92476369804353,57.79903549955634,57.90157610044844,79.65824949860689,81.02464039893675,6.704579244000342,,,,True,videos/libero_spatial__task_007__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_003/h_05/l_000,229,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,127,117,0,24,24,0,0,0,0,81.0943544984184,82.61242444823438,57.904305000192835,58.15704164997442,80.21500249924429,81.43533944821684,6.698568201998569,,,,True,videos/libero_spatial__task_007__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_007/episode_003/h_05/l_002,230,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,130,85,35,18,17,0,17,85,0,81.53358749950712,83.25987334883393,57.93958349931927,58.07346850015165,80.56984649920196,81.95165770175663,6.349803596000129,,,,True,videos/libero_spatial__task_007__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_007/episode_003/h_05/l_002,231,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,144,95,39,20,19,0,19,95,0,80.9189885003434,82.30143015080102,57.84214450068248,58.06583630219393,80.02146300168533,81.45505699976638,6.754322049000621,,,,True,videos/libero_spatial__task_007__episode_003__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_007/episode_003/h_05/l_004,232,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,174,90,74,19,18,0,18,90,0,81.68167300027562,83.15433350107924,57.92256099812221,58.1303967977874,80.80297800188418,82.06860110076377,7.818845065998175,,,,True,videos/libero_spatial__task_007__episode_003__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_007/episode_003/h_05/l_004,233,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,134,68,56,14,14,0,14,68,0,80.45637550094398,81.87475079903379,57.82780249865027,57.936162200894614,79.56210949851084,80.85618225286453,6.1543990219979605,,,,True,videos/libero_spatial__task_007__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_004/h_05/l_000,234,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,132,122,0,25,25,0,0,0,0,80.00803799950518,82.24602580012288,57.78407899924787,57.94337240149616,79.34019300228101,81.45377300170367,6.702985657000681,,,,True,videos/libero_spatial__task_007__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_004/h_05/l_000,235,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,125,115,0,23,23,0,0,0,0,80.0492789967393,81.30631869717035,57.785252000030596,57.89780059894838,79.27675100290799,80.30097269729595,6.310541863997059,,,,True,videos/libero_spatial__task_007__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_007/episode_004/h_05/l_002,236,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,148,98,40,20,20,0,20,98,0,79.99131300130102,81.75091635166609,57.784810500379535,57.87455330209923,79.29919100024563,80.63388220325578,6.955170033001195,,,,True,videos/libero_spatial__task_007__episode_004__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_007/episode_004/h_05/l_002,237,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,132,86,36,18,18,0,18,86,0,80.17702550023387,81.58928619832295,57.78000750069623,57.930703899182845,79.34448850028275,80.79146000145556,6.1311578579989146,,,,True,videos/libero_spatial__task_007__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_004__h_05__l_004__latency_aligned,libero_spatial/task_007/episode_004/h_05/l_004,238,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,155,80,65,17,16,0,16,80,0,80.38204100012081,81.39166599867167,57.82451699997182,57.98729579910287,79.62114499969175,80.48607719829306,6.873845297999651,,,,True,videos/libero_spatial__task_007__episode_004__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_007/episode_004/h_05/l_004,239,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,230,120,100,25,24,0,24,120,0,80.36095200077398,81.60414139929344,57.826456999464426,57.90620719999424,79.57516299939016,80.76652359886793,9.492304393999802,,,,True,videos/libero_spatial__task_007__episode_004__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_008/episode_000/h_05/l_000,240,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,114,104,0,21,21,0,0,0,0,80.46497199757141,82.06653999877744,57.8903409987106,58.09035899801529,79.62924800085602,80.95147299900418,5.573562691999541,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_008/episode_000/h_05/l_000,241,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,158,148,0,30,30,0,0,0,0,80.1205679999839,82.27725550077594,57.79091949989379,58.0458639007702,79.31417199870339,81.1954611008332,7.56645964999916,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_008/episode_000/h_05/l_002,242,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,114,74,30,15,15,0,15,74,0,80.2228299980925,81.35264220036333,57.80813700039289,57.90438130170514,79.42435399672831,80.40960559847008,5.060674052998365,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_008/episode_000/h_05/l_002,243,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,138,90,38,19,18,0,18,90,0,80.54296299815178,81.37414979973983,57.802532999630785,57.868304899238865,79.69952600251418,80.35740180093853,6.1569349839992356,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_000__h_05__l_004__async_unguarded,libero_spatial/task_008/episode_000/h_05/l_004,244,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,230,120,100,25,24,0,24,120,0,80.41750600023079,81.41544759928365,57.80443000185187,57.94750400164048,79.72520800103666,80.63573080071365,9.203482672000973,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_000__h_05__l_004__latency_aligned,libero_spatial/task_008/episode_000/h_05/l_004,245,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,119,60,49,13,12,0,12,60,0,80.74251600191928,81.73968819901347,57.815333999315044,57.94481199918664,79.84391799982404,80.783320399496,5.112494102999335,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_008/episode_001/h_05/l_000,246,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,121,111,0,23,23,0,0,0,0,81.188308999117,83.53439129969047,57.90870800046832,58.33849810042011,80.17078899865737,82.32169539878669,6.199999514999945,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_008/episode_001/h_05/l_000,247,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,110,100,0,20,20,0,0,0,0,80.91178850008873,82.76756034883874,57.796222499746364,58.03236240062688,80.12178650096757,81.87065885140328,5.500728915998479,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_001__h_05__l_002__async_unguarded,libero_spatial/task_008/episode_001/h_05/l_002,248,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,129,85,34,17,17,0,17,85,0,80.3235429993947,81.68659259827109,57.81077200299478,58.04646319738822,79.53254700260004,80.77634580113227,5.956837001998792,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_001__h_05__l_002__latency_aligned,libero_spatial/task_008/episode_001/h_05/l_002,249,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,110,70,30,15,14,0,14,70,0,80.56298099836567,81.96645320094831,57.82459900001413,58.04849990126968,79.81188100166037,81.03048040247813,5.095142936999764,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_001__h_05__l_004__latency_aligned,libero_spatial/task_008/episode_001/h_05/l_004,250,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,120,60,50,13,12,0,12,60,0,80.81741600108217,82.774245798646,57.833188999211416,58.15023739996832,80.0185079970106,81.72172480044537,5.374604955002724,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_001__h_05__l_004__async_unguarded,libero_spatial/task_008/episode_001/h_05/l_004,251,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,230,120,100,25,24,0,24,120,0,81.50555599786458,84.078762599529,57.887204999133246,58.205802599695744,80.68943199759815,83.02210579859093,9.626580616997671,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_002__h_05__l_000__async_unguarded,libero_spatial/task_008/episode_002/h_05/l_000,252,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,105,95,0,19,19,0,0,0,0,81.42523200149299,82.89371879982355,57.95802200009348,58.16801750115701,80.37957799751894,82.0362438011216,5.297699008999189,,,,True,videos/libero_spatial__task_008__episode_002__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_002__h_05__l_000__latency_aligned,libero_spatial/task_008/episode_002/h_05/l_000,253,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,105,95,0,19,19,0,0,0,0,81.87282300059451,83.36733689902758,57.97506199814961,58.142936199874384,80.81387700076448,82.18368929919961,5.387881015998573,,,,True,videos/libero_spatial__task_008__episode_002__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_002__h_05__l_002__latency_aligned,libero_spatial/task_008/episode_002/h_05/l_002,254,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,107,69,28,14,14,0,14,69,0,80.92689099976269,82.57316585022636,57.88161400232639,58.14226500078803,79.98565199886798,81.21035174881399,5.244867141002032,,,,True,videos/libero_spatial__task_008__episode_002__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_002__h_05__l_002__async_unguarded,libero_spatial/task_008/episode_002/h_05/l_002,255,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,126,82,34,17,17,0,17,82,0,81.49547399807489,84.2824531973747,58.030874002724886,58.229411199863534,80.5276370010688,83.02980739899795,5.982950402001734,,,,True,videos/libero_spatial__task_008__episode_002__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_008/episode_002/h_05/l_004,256,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,230,120,100,25,24,0,24,120,0,80.1799300024868,82.21190620024572,57.78072899920517,58.16911299843923,79.45282299988321,81.21614119954756,9.234761706997233,,,,True,videos/libero_spatial__task_008__episode_002__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_008/episode_002/h_05/l_004,257,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,109,55,44,11,11,0,11,55,0,81.92707799753407,83.60344900029304,57.935452001402155,58.17114249839506,81.06606799992733,82.64003200019943,4.73860169499676,,,,True,videos/libero_spatial__task_008__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_008/episode_003/h_05/l_000,258,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,107,97,0,20,20,0,0,0,0,80.02628299982462,81.03218725118495,57.786179500908474,57.87799549816555,79.21211399843742,80.24329484978807,5.494518955998501,,,,True,videos/libero_spatial__task_008__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_008/episode_003/h_05/l_000,259,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,113,103,0,21,21,0,0,0,0,80.1762150003924,81.8891060007445,57.80473400227493,57.98190399946179,79.32845699906466,80.49761499933084,5.936647454000195,,,,True,videos/libero_spatial__task_008__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_008/episode_003/h_05/l_002,260,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,128,84,34,17,17,0,17,84,0,80.68823899884592,81.59717479720712,57.86453799737501,57.933526801207336,79.7986339966883,80.74963839972042,5.992492532001052,,,,True,videos/libero_spatial__task_008__episode_003__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_008/episode_003/h_05/l_002,261,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,109,70,29,15,14,0,14,70,0,80.57048400223721,83.13538730108121,57.87114299891982,57.96878610017302,79.82801600155653,82.32170820010651,5.117327670999657,,,,True,videos/libero_spatial__task_008__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_008/episode_003/h_05/l_004,262,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,110,55,45,12,11,0,11,55,0,80.6300905005628,81.83681964983407,57.85229499997513,57.96939194933657,79.79444650118239,80.83892014892626,5.02312637200157,,,,True,videos/libero_spatial__task_008__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_008/episode_003/h_05/l_004,263,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,230,120,100,25,24,0,24,120,0,80.35471300172503,81.15197900042403,57.83614799656789,57.92886820054264,79.55366899841465,80.41274100032751,9.704605835999246,,,,True,videos/libero_spatial__task_008__episode_003__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_008/episode_004/h_05/l_000,264,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,108,98,0,20,20,0,0,0,0,80.07829049893189,80.69397844774358,57.7932519991009,57.89084954885766,79.29661050002323,79.81760169805057,5.284515113002271,,,,True,videos/libero_spatial__task_008__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_008/episode_004/h_05/l_000,265,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,109,99,0,20,20,0,0,0,0,81.09474050070276,81.98104620078084,57.84575899997435,57.99426649700763,80.0489720004407,81.13689824949688,5.476525513997331,,,,True,videos/libero_spatial__task_008__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_008/episode_004/h_05/l_002,266,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,108,70,28,14,14,0,14,70,0,80.4589314993791,81.68842705217685,57.84610850059835,57.9663371996503,79.60704349898151,80.76685409923812,4.9414240830010385,,,,True,videos/libero_spatial__task_008__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_008/episode_004/h_05/l_002,267,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,185,125,50,25,25,0,25,125,0,80.99397100158967,82.01628260285361,57.87251999936416,57.96894680097466,80.02424600272207,81.09285899845418,8.036813024998992,,,,True,videos/libero_spatial__task_008__episode_004__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_008/episode_004/h_05/l_004,268,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,229,120,99,25,24,0,24,120,0,80.26269100082573,81.22559820112656,57.8098920013872,57.9125619995466,79.45411100081401,80.46992640011013,9.580167509000603,,,,True,videos/libero_spatial__task_008__episode_004__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_004__h_05__l_004__latency_aligned,libero_spatial/task_008/episode_004/h_05/l_004,269,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,108,54,44,11,11,0,11,54,0,80.40151800014428,81.18094600104087,57.84657900221646,57.92273800034309,79.56076900154585,80.23422949918313,4.639308273999632,,,,True,videos/libero_spatial__task_008__episode_004__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_009__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_000/h_05/l_000,270,libero_spatial,9,0,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,c9cd63e8db66b8120a7182b36e737fa1631ce55c0e651422ce519134e8e94213,138,128,0,26,26,0,0,0,0,80.11437900131568,81.23343475108413,57.789145001152065,57.92671175004216,79.38453699898673,80.29001649902057,6.645293428999139,,,,True,videos/libero_spatial__task_009__episode_000__h_05__l_000__latency_aligned__success.mp4,,
