schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,latency_source,replan_steps,latency_steps,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,deadline_misses,horizon_overruns,age_refreshes,fallback_hold_steps,simulated_catchup_steps,observation_age_p50_ms,observation_age_p95_ms,observation_age_max_ms,inference_latency_p50_ms,inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_011__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_011/h_05/l_000,133,libero_spatial,5,11,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,61035a66beb4926b1caa8732884cde37fee2948df39d2d4548a63a11d88703ab,124,74,38,17,15,2,15,74,2,2,2,2,2,38,127.32115000108024,251.12850940204225,251.192155003082,86.08801100126584,88.2715656000073,7.029765954997856,,,,True,videos/libero_spatial__task_005__episode_011__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_012/h_05/l_000,134,libero_spatial,5,12,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,30f117e62dc3d287b453695824d0fc43aaa6f5184c438cf5d1a0ca95d55e13f0,130,79,40,17,16,1,16,79,1,1,1,1,1,40,131.07458400190808,249.54221619991586,250.91021299886052,85.81252799922368,88.12191860051826,7.315269692000584,,,,True,videos/libero_spatial__task_005__episode_012__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,30f117e62dc3d287b453695824d0fc43aaa6f5184c438cf5d1a0ca95d55e13f0,230,145,75,30,29,0,29,145,0,0,0,0,0,75,166.80309050207143,249.15120545028913,249.38309400022263,85.45363299890596,86.44825470091746,12.350270622999233,,,,True,videos/libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,dc6ba040679079dc694ec01b17215b50edca5f39cd754a0359cb7d70e12e5d77,230,149,71,30,30,0,30,149,0,0,0,0,0,71,128.38091800040274,248.67344824906468,249.12445200243383,85.0604144980025,86.51344295030867,12.208185584000603,,,,True,videos/libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_013/h_05/l_000,137,libero_spatial,5,13,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,dc6ba040679079dc694ec01b17215b50edca5f39cd754a0359cb7d70e12e5d77,107,59,37,13,12,1,12,59,1,1,1,1,1,37,167.24002599949017,249.49605319998227,250.845604998176,85.30825599882519,87.04563259816496,6.4844954239997605,,,,True,videos/libero_spatial__task_005__episode_013__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_014/h_05/l_000,138,libero_spatial,5,14,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,800c7cacb87045fa3d1af265ba159df5dcfb6611706d36f3dfedf72f92b15061,126,78,38,16,16,0,16,78,0,0,0,0,0,38,167.29623250103032,247.36242724884505,249.09290300274733,84.7721564987296,86.08024700151873,6.98934316300074,,,,True,videos/libero_spatial__task_005__episode_014__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_014/h_05/l_000,139,libero_spatial,5,14,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,800c7cacb87045fa3d1af265ba159df5dcfb6611706d36f3dfedf72f92b15061,141,87,44,18,18,0,18,87,0,0,0,0,0,44,164.24241549975704,248.51175590192724,249.0748860000167,84.61060100125906,86.26715684968076,8.244171103000554,,,,True,videos/libero_spatial__task_005__episode_014__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_015/h_05/l_000,140,libero_spatial,5,15,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,0e293049dd72447764276bd526e202dfa71d4237147a7466c876b1de9f823d33,230,145,75,30,29,0,29,145,0,0,0,0,0,75,165.04673900089983,247.8559615004997,249.10493199786288,84.07263399931253,86.17281504921266,12.596426087002328,,,,True,videos/libero_spatial__task_005__episode_015__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_015/h_05/l_000,141,libero_spatial,5,15,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,0e293049dd72447764276bd526e202dfa71d4237147a7466c876b1de9f823d33,105,60,35,13,12,0,12,60,0,0,0,0,0,35,168.60125599851017,248.85359659965616,249.5246539983782,85.38033299919334,86.00608840060886,6.524721756999497,,,,True,videos/libero_spatial__task_005__episode_015__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_016__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_016/h_05/l_000,142,libero_spatial,5,16,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,50fabb4708f205f138730ca65b98e6bc2750566b2a11b09ba3bc45d77927e9c4,109,68,31,14,14,0,14,68,0,0,0,0,0,31,125.96818000201893,246.83337809856312,249.26365400096984,82.92136299860431,85.54163909830095,5.782308853998984,,,,True,videos/libero_spatial__task_005__episode_016__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_016__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_016/h_05/l_000,143,libero_spatial,5,16,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,50fabb4708f205f138730ca65b98e6bc2750566b2a11b09ba3bc45d77927e9c4,230,145,75,30,29,0,29,145,0,0,0,0,0,75,166.17679499904625,248.64395610075007,248.84497200037003,85.35390799988818,86.98599809995358,12.552780083999096,,,,True,videos/libero_spatial__task_005__episode_016__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_005__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_005/h_05/l_000,144,libero_spatial,6,5,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,0ca7363b84c42400b6e3bb06e5827d4c18d8f4b002ec5b2ab66273519cf23e2f,135,82,43,17,17,0,17,82,0,0,0,0,0,43,168.40481300096144,248.88812500066706,249.08441699881223,85.73197399891797,86.91436000226531,7.546570521997637,,,,True,videos/libero_spatial__task_006__episode_005__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_005__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_005/h_05/l_000,145,libero_spatial,6,5,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,0ca7363b84c42400b6e3bb06e5827d4c18d8f4b002ec5b2ab66273519cf23e2f,112,67,35,14,14,0,14,67,0,0,0,0,0,35,167.4570129998756,249.1514458497477,249.26212199716247,85.76963099949353,86.26307784870733,6.138055269999313,,,,True,videos/libero_spatial__task_006__episode_005__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_006__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_006/h_05/l_000,146,libero_spatial,6,6,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,c878f12613ab732775aac20405d54eb3174e438cea40fe6fb9b1b88a0ece29b0,125,75,40,16,15,0,15,75,0,0,0,0,0,40,149.52075099972717,249.48178500017093,249.97032299870625,86.09253249960602,87.9397152502861,7.209990742998343,,,,True,videos/libero_spatial__task_006__episode_006__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_006/h_05/l_000,147,libero_spatial,6,6,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,c878f12613ab732775aac20405d54eb3174e438cea40fe6fb9b1b88a0ece29b0,141,85,46,18,17,0,17,85,0,1,1,0,0,46,148.0761220009299,250.4520976499407,255.60390600003302,85.81321050041879,87.99165154869114,7.798966999002005,,,,True,videos/libero_spatial__task_006__episode_006__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_007/h_05/l_000,148,libero_spatial,6,7,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,5fa1af0478112254215dd54b7039e5d9ea34f6a0787d62d2c86e94d6d9bd3c1c,163,100,53,21,20,0,20,100,0,1,1,0,0,53,166.04510000252048,247.14323300213437,250.98317900119582,83.65335300186416,86.33460400233162,8.880608186002064,,,,True,videos/libero_spatial__task_006__episode_007__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_007/h_05/l_000,149,libero_spatial,6,7,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,5fa1af0478112254215dd54b7039e5d9ea34f6a0787d62d2c86e94d6d9bd3c1c,109,60,38,14,12,1,12,60,1,1,1,1,1,38,166.8026604984334,250.1297599495956,254.77805099944817,84.37372549997235,90.35572084885644,5.994484130998899,,,,True,videos/libero_spatial__task_006__episode_007__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_008/h_05/l_000,150,libero_spatial,6,8,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,6fac37bffc2aaf4fc0ba40c15838a1759f195f892399712334565e5ac4d955b6,121,77,34,16,16,0,16,77,0,0,0,0,0,34,126.68148600096174,245.48291849714587,246.6451619984582,83.78876300048432,84.58828324910428,6.68514967900046,,,,True,videos/libero_spatial__task_006__episode_008__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_008__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_008/h_05/l_000,151,libero_spatial,6,8,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,6fac37bffc2aaf4fc0ba40c15838a1759f195f892399712334565e5ac4d955b6,138,89,39,18,18,0,18,89,0,0,0,0,0,39,128.6843884990958,247.32939789955708,248.10844500098028,84.84257500094827,86.46573780042672,7.0051583200001915,,,,True,videos/libero_spatial__task_006__episode_008__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_009__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_009/h_05/l_000,152,libero_spatial,6,9,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,e4bf9559e9529f509914ba041d1de6f21828210382d1b3849c01dc30fcc085bc,131,85,36,18,17,0,17,85,0,0,0,0,0,36,126.86109900096199,246.4082550484818,247.23743600043235,83.60617849939445,84.40686580252077,7.0444042819981405,,,,True,videos/libero_spatial__task_006__episode_009__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_009__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_009/h_05/l_000,153,libero_spatial,6,9,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,e4bf9559e9529f509914ba041d1de6f21828210382d1b3849c01dc30fcc085bc,111,70,31,15,14,0,14,70,0,0,0,0,0,31,127.30368000120507,246.21820989777916,248.63527699926635,84.17007100069895,86.41922790047829,5.750924620999285,,,,True,videos/libero_spatial__task_006__episode_009__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_010__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_010/h_05/l_000,154,libero_spatial,6,10,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,348b4a0e675fd663422556d44b399f303b6e26530b12949f8f37299f3e6d3971,186,120,56,25,24,0,24,120,0,0,0,0,0,56,126.6765789987403,247.86958320182748,249.26198499815655,84.07893799812882,86.8654696016165,9.606204539999453,,,,True,videos/libero_spatial__task_006__episode_010__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_010/h_05/l_000,155,libero_spatial,6,10,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,348b4a0e675fd663422556d44b399f303b6e26530b12949f8f37299f3e6d3971,138,88,40,18,18,0,18,88,0,0,0,0,0,40,126.36303400176985,247.26347870182508,248.05542199828778,83.26365300126781,84.30174345157866,7.375240502002271,,,,True,videos/libero_spatial__task_006__episode_010__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_011/h_05/l_000,156,libero_spatial,6,11,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,03786c3d4ede258d073ad97aed2af3bb3df7fe19124e16c3191dd377afbc2f7c,138,80,48,17,16,0,16,80,0,2,2,0,0,48,167.96701899875188,251.9135370021104,253.15216099988902,85.28675599882263,88.9900227994076,7.77817436499754,,,,True,videos/libero_spatial__task_006__episode_011__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_011__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_011/h_05/l_000,157,libero_spatial,6,11,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,03786c3d4ede258d073ad97aed2af3bb3df7fe19124e16c3191dd377afbc2f7c,113,66,37,14,14,0,14,66,0,0,0,0,0,37,164.68192049978825,248.32989449951128,248.398202998942,85.07257949895575,85.59924539877102,6.292398661000334,,,,True,videos/libero_spatial__task_006__episode_011__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_012__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_012/h_05/l_000,158,libero_spatial,6,12,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,dfde2d409501883ccc526a7e6e0afe899867ad3d008a20dda7b0fb0e5a178be6,119,68,41,14,14,0,14,68,0,0,0,0,0,41,168.8191765006195,248.8403629493405,249.67968000055407,85.47106299920415,86.620111699267,6.893065917000058,,,,True,videos/libero_spatial__task_006__episode_012__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_012/h_05/l_000,159,libero_spatial,6,12,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,dfde2d409501883ccc526a7e6e0afe899867ad3d008a20dda7b0fb0e5a178be6,160,90,60,19,18,0,18,90,0,3,3,0,0,60,173.92492599901743,253.8178782993782,256.3441089987464,86.58319799724268,93.44430419805576,9.165898929000832,,,,True,videos/libero_spatial__task_006__episode_012__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_013/h_05/l_000,160,libero_spatial,6,13,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,12d5b3b921a0dd276ba82f75317d41965be0070e9efd07fd6e482d719c6e2a28,133,87,36,18,18,0,18,87,0,0,0,0,0,36,127.66838849893247,247.63038785040408,248.45981700127595,85.58878700023342,87.7790181486489,6.786853308996797,,,,True,videos/libero_spatial__task_006__episode_013__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_013/h_05/l_000,161,libero_spatial,6,13,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,12d5b3b921a0dd276ba82f75317d41965be0070e9efd07fd6e482d719c6e2a28,133,87,36,18,18,0,18,87,0,0,0,0,0,36,128.2421490013803,248.54667324962065,249.3646919974708,86.1310924992722,87.4337323502914,6.943262704000517,,,,True,videos/libero_spatial__task_006__episode_013__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_014/h_05/l_000,162,libero_spatial,6,14,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,fc57cb0f42d6cbb676f7344b2a3b90edf9dd7e50aef7acd71c51281041a40a23,119,69,39,15,14,1,14,69,1,1,1,1,1,39,167.44749599820352,250.61658139820793,252.27830999938305,85.73901300042053,91.14438479846285,6.787118865002412,,,,True,videos/libero_spatial__task_006__episode_014__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_014/h_05/l_000,163,libero_spatial,6,14,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,fc57cb0f42d6cbb676f7344b2a3b90edf9dd7e50aef7acd71c51281041a40a23,142,88,44,18,18,0,18,88,0,0,0,0,0,44,148.3676980005839,248.8275073490513,249.05228900024667,83.83733200025745,86.71345129878318,7.785588087001088,,,,True,videos/libero_spatial__task_006__episode_014__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_015/h_05/l_000,164,libero_spatial,6,15,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,c87e6b7c2b65ca4326cacb7619ed657ceda69ca7ea9535c51d24daca06c75548,150,90,50,18,18,0,18,90,0,0,0,0,0,50,165.8642014990619,247.81762595102919,248.47914099882473,83.76842799771111,86.69036205137672,8.397488038001029,,,,True,videos/libero_spatial__task_006__episode_015__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_015/h_05/l_000,165,libero_spatial,6,15,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,c87e6b7c2b65ca4326cacb7619ed657ceda69ca7ea9535c51d24daca06c75548,114,68,36,14,14,0,14,68,0,0,0,0,0,36,164.61271500156727,245.8381261512841,247.06412300292868,82.05717000055301,83.55559524807177,6.077582245998201,,,,True,videos/libero_spatial__task_006__episode_015__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_016__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_016/h_05/l_000,166,libero_spatial,6,16,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,4be68e1a23626c32095595c355b15b827fbf45ac0d61e9c543393da4eeadfb99,107,65,32,14,13,0,13,65,0,0,0,0,0,32,146.31146099964099,245.8160333979322,247.35365000015008,83.41609049966792,84.65509585130349,5.782435574001283,,,,True,videos/libero_spatial__task_006__episode_016__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_016__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_016/h_05/l_000,167,libero_spatial,6,16,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,4be68e1a23626c32095595c355b15b827fbf45ac0d61e9c543393da4eeadfb99,125,77,38,16,16,0,16,77,0,0,0,0,0,38,144.90093099993828,245.00133324909257,245.18236899893964,82.28115850033646,84.74734274932416,6.664753359000315,,,,True,videos/libero_spatial__task_006__episode_016__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_005__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_005/h_05/l_000,168,libero_spatial,7,5,pick up the black bowl on the stove and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,ff36e8fbc3e2f853ab40db5b4a0e736169d5ea35649a356610a538fcfb49c69a,155,103,42,21,21,0,21,103,0,0,0,0,0,42,124.23462100196048,244.94026400134317,245.71681299858028,81.99298399995314,83.6893150008109,8.27725294999982,,,,True,videos/libero_spatial__task_007__episode_005__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_005__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_005/h_05/l_000,169,libero_spatial,7,5,pick up the black bowl on the stove and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,ff36e8fbc3e2f853ab40db5b4a0e736169d5ea35649a356610a538fcfb49c69a,132,85,37,18,17,0,17,85,0,0,0,0,0,37,124.44702349966974,244.4795939985852,244.55507400125498,81.7567300000519,82.77999705023831,7.085027342000103,,,,True,videos/libero_spatial__task_007__episode_005__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_006__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_006/h_05/l_000,170,libero_spatial,7,6,pick up the black bowl on the stove and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,4ff7927caf3c099d09f3219cb90aed196d4511c1d3165a7809f77f2c8d324062,125,80,35,17,16,0,16,80,0,0,0,0,0,35,124.45676799688954,244.3955743990955,244.48235599993495,81.66302999961772,82.77547640027478,6.544716827000229,,,,True,videos/libero_spatial__task_007__episode_006__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_006/h_05/l_000,171,libero_spatial,7,6,pick up the black bowl on the stove and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,4ff7927caf3c099d09f3219cb90aed196d4511c1d3165a7809f77f2c8d324062,170,108,52,22,22,0,22,108,0,0,0,0,0,52,125.8183005011233,246.55359514799784,247.43468900123844,82.51292049862968,83.80433514867036,9.23838607200014,,,,True,videos/libero_spatial__task_007__episode_006__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_007/h_05/l_000,172,libero_spatial,7,7,pick up the black bowl on the stove and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,d529f6f9ed9679b3d5ec477b65265eb7ceeb8d1385137bed2e98dbd32b8a78e5,166,105,51,22,21,0,21,105,0,1,1,0,0,51,126.83534250027151,246.92227420146082,250.3240590012865,83.1543039985263,86.23718734979775,8.951495781999256,,,,True,videos/libero_spatial__task_007__episode_007__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_007/h_05/l_000,173,libero_spatial,7,7,pick up the black bowl on the stove and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,d529f6f9ed9679b3d5ec477b65265eb7ceeb8d1385137bed2e98dbd32b8a78e5,130,80,40,17,16,0,16,80,0,0,0,0,0,40,126.11610100066173,245.67490400222596,246.54827600170393,82.22848500008695,85.26867299951846,7.288413867001509,,,,True,videos/libero_spatial__task_007__episode_007__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_008/h_05/l_000,174,libero_spatial,7,8,pick up the black bowl on the stove and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,7aea4d6e1d6f0e8bf06912ef258a3bfc2eef86973ef86087ab2baa22f0891f85,137,85,42,18,17,0,17,85,0,0,0,0,0,42,145.8501145007176,246.20968269864534,246.35528600265388,82.53704599883349,83.68102269887459,7.252632366002217,,,,True,videos/libero_spatial__task_007__episode_008__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_008__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_008/h_05/l_000,175,libero_spatial,7,8,pick up the black bowl on the stove and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,7aea4d6e1d6f0e8bf06912ef258a3bfc2eef86973ef86087ab2baa22f0891f85,169,105,54,21,21,0,21,105,0,1,1,0,0,54,166.42715700072586,248.97521299863,254.75207599811256,84.80115500060492,87.0357990024786,9.314825166999071,,,,True,videos/libero_spatial__task_007__episode_008__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_009__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_009/h_05/l_000,176,libero_spatial,7,9,pick up the black bowl on the stove and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,a2da157f0a1a0c7eb3385672a4ff9b02adfb81ebbf79a990abe75cc7f9fb336e,161,101,50,21,21,0,21,101,0,1,1,0,0,50,128.32732700189808,248.5608860006323,250.4536989981716,85.28779900007066,86.21033300005365,8.949879440999212,,,,True,videos/libero_spatial__task_007__episode_009__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_009__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_009/h_05/l_000,177,libero_spatial,7,9,pick up the black bowl on the stove and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,a2da157f0a1a0c7eb3385672a4ff9b02adfb81ebbf79a990abe75cc7f9fb336e,129,80,38,18,16,1,16,80,1,1,1,1,1,38,127.38574049944873,247.3086627011071,250.04659600017476,84.35123399976874,85.72378050139378,7.11128372299936,,,,True,videos/libero_spatial__task_007__episode_009__h_05__l_000__latency_aligned__success.mp4,,
