case_id,trajectory_index,selection_index,source_row_index,task_suite,task_id,method,pair_id,episode_id,episode_index,query_index,scenario,response_action_sha256,inference_latency_ms,response_deadline_exceeded,input_clipped_steps,raw_path_safe,legacy_safe_after_guard,legacy_path_safe,legacy_unsafe_raw_steps,legacy_intervention_steps,legacy_hold_steps,legacy_acceleration_override_steps,legacy_max_acceleration_rad_s2,legacy_guard_latency_ms,repair_safe_after_guard,repair_path_safe,repair_terminal_path_safe,repair_selected_scale,repair_terminal_brake_steps,repair_intervention_steps,repair_max_acceleration_rad_s2,repair_selection_deadline_exceeded,repair_evaluated_scale_count,repair_collision_edge_checks,repair_latency_ms,repair_fallback_reason,legacy_conflict_resolved,repair_regression,raw_hand_displacement_m,legacy_hand_displacement_m,repair_hand_displacement_m
row_04801__single_block,178,59,4801,libero_10,6,projected_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__projected_overlap,5,39,single_block,631ddf346db42b9eeeb90c3010ff0d8c8e64cd57a0fc0dade93a07e70eebb7d7,81.24759600468678,False,8,True,True,True,0,0,0,0,6.959481981508959,10.414999997010455,True,True,True,1.0,2,0,15.0,False,2,22,4.088200003025122,,False,False,0.06298581511225965,0.06298581511225965,0.06298581511225965
row_04801__narrow_gate,179,59,4801,libero_10,6,projected_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__projected_overlap,5,39,narrow_gate,631ddf346db42b9eeeb90c3010ff0d8c8e64cd57a0fc0dade93a07e70eebb7d7,81.24759600468678,False,8,True,True,True,0,0,0,0,6.959481981508959,5.782099993666634,True,True,True,1.0,2,0,15.0,False,2,22,7.845699990866706,,False,False,0.06298581511225965,0.06298581511225965,0.06298581511225965
row_04461__free_space,180,60,4461,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__rtc_guided_overlap,2,40,free_space,cd5352e3fe1d4685438747af84fdbc4b6007ef31d2e19507ba5cbce1ad533ba2,108.94032200303627,False,9,True,True,True,1,1,0,0,15.0,7.458299995050766,True,True,True,1.0,2,1,15.0,False,2,22,4.156099996180274,,False,False,0.13134794107779127,0.12865948271285868,0.12865948271285868
row_04461__single_block,181,60,4461,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__rtc_guided_overlap,2,40,single_block,cd5352e3fe1d4685438747af84fdbc4b6007ef31d2e19507ba5cbce1ad533ba2,108.94032200303627,False,9,False,False,True,6,6,5,1,21.749999999999996,11.498200008645654,True,True,True,0.25,1,10,5.437499999999999,False,5,44,8.281800008262508,,True,False,0.13134794107779127,0.06546372108736777,0.03546696582755652
row_04461__narrow_gate,182,60,4461,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__rtc_guided_overlap,2,40,narrow_gate,cd5352e3fe1d4685438747af84fdbc4b6007ef31d2e19507ba5cbce1ad533ba2,108.94032200303627,False,9,False,True,True,5,5,2,0,15.0,4.609100011293776,True,True,True,0.5,1,10,10.874999999999998,False,4,37,11.34250000177417,,False,False,0.13134794107779127,0.08970280297559549,0.06933952523813729
row_04828__free_space,183,61,4828,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,21,free_space,c4a4949fdd8d02e88fdc2a6221a2511e6d1ca1724217231f8488731d0d05a77a,107.73285500181373,False,5,True,True,True,1,1,0,0,15.0,5.020199998398311,True,True,True,1.0,2,1,15.0,False,2,22,4.184700010227971,,False,False,0.18229215940667448,0.18261188463480074,0.18261188463480074
row_04828__single_block,184,61,4828,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,21,single_block,c4a4949fdd8d02e88fdc2a6221a2511e6d1ca1724217231f8488731d0d05a77a,107.73285500181373,False,5,True,True,True,1,1,0,0,15.0,6.8641999969258904,True,True,True,1.0,2,1,15.0,False,2,22,4.658499994548038,,False,False,0.18229215940667448,0.18261188463480074,0.18261188463480074
row_04828__narrow_gate,185,61,4828,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,21,narrow_gate,c4a4949fdd8d02e88fdc2a6221a2511e6d1ca1724217231f8488731d0d05a77a,107.73285500181373,False,5,True,True,True,1,1,0,0,15.0,5.9409999958006665,True,True,True,1.0,2,1,15.0,False,2,22,4.970800000592135,,False,False,0.18229215940667448,0.18261188463480074,0.18261188463480074
row_04845__free_space,186,62,4845,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,38,free_space,6ac07350d39f5e0cfc9f8c4cf0ddd9d48f0c28949b4a40b30792821cd718a026,109.19952800031751,False,4,True,True,True,1,1,0,0,15.0,5.618800001684576,True,True,True,1.0,1,1,15.0,False,2,21,11.932399997022003,,False,False,0.09700340728615736,0.09078330189921666,0.09078330189921666
row_04845__single_block,187,62,4845,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,38,single_block,6ac07350d39f5e0cfc9f8c4cf0ddd9d48f0c28949b4a40b30792821cd718a026,109.19952800031751,False,4,True,True,True,1,1,0,0,15.0,6.856599997263402,True,True,True,1.0,1,1,15.0,False,2,21,9.594599992851727,,False,False,0.09700340728615736,0.09078330189921666,0.09078330189921666
row_04845__narrow_gate,188,62,4845,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,38,narrow_gate,6ac07350d39f5e0cfc9f8c4cf0ddd9d48f0c28949b4a40b30792821cd718a026,109.19952800031751,False,4,True,True,True,1,1,0,0,15.0,4.3873999966308475,True,True,True,1.0,1,1,15.0,False,2,21,8.948799993959256,,False,False,0.09700340728615736,0.09078330189921666,0.09078330189921666
row_05084__free_space,189,63,5084,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_02,libero_10__task_07__episode_02__overlap_unconditioned,2,45,free_space,04fe9168fb0c4c097b242e1ffcb4e67617e87c85f45ad128ece32505b67fe98a,108.15708999871276,False,10,True,True,True,1,1,0,0,15.0,7.198599996627308,True,True,True,1.0,2,1,15.0,False,2,22,4.9605000094743446,,False,False,0.16304470898694515,0.16252511616406598,0.16252511616406598
row_05084__single_block,190,63,5084,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_02,libero_10__task_07__episode_02__overlap_unconditioned,2,45,single_block,04fe9168fb0c4c097b242e1ffcb4e67617e87c85f45ad128ece32505b67fe98a,108.15708999871276,False,10,True,True,True,1,1,0,0,15.0,5.486199996084906,True,True,True,1.0,2,1,15.0,False,2,22,4.6531999978469685,,False,False,0.16304470898694515,0.16252511616406598,0.16252511616406598
row_05084__narrow_gate,191,63,5084,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_02,libero_10__task_07__episode_02__overlap_unconditioned,2,45,narrow_gate,04fe9168fb0c4c097b242e1ffcb4e67617e87c85f45ad128ece32505b67fe98a,108.15708999871276,False,10,True,True,True,1,1,0,0,15.0,11.2890000018524,True,True,True,1.0,2,1,15.0,False,2,22,9.212899996782653,,False,False,0.16304470898694515,0.16252511616406598,0.16252511616406598
row_05459__free_space,192,64,5459,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_04,libero_10__task_07__episode_04__overlap_unconditioned,4,43,free_space,d9c9b89cb5fc46c35792845166334f8b946dbabb4b34e7b8bd4981dba5bc6f20,77.89819600293413,False,6,True,True,True,1,1,0,0,15.0,14.508599997498095,True,True,True,1.0,2,1,15.0,False,2,22,10.371099997428246,,False,False,0.17521692902288277,0.17369606596014756,0.17369606596014756
row_05459__single_block,193,64,5459,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_04,libero_10__task_07__episode_04__overlap_unconditioned,4,43,single_block,d9c9b89cb5fc46c35792845166334f8b946dbabb4b34e7b8bd4981dba5bc6f20,77.89819600293413,False,6,True,True,True,1,1,0,0,15.0,12.593999999808148,True,True,True,1.0,2,1,15.0,False,2,22,14.322000002721325,,False,False,0.17521692902288277,0.17369606596014756,0.17369606596014756
row_05459__narrow_gate,194,64,5459,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_04,libero_10__task_07__episode_04__overlap_unconditioned,4,43,narrow_gate,d9c9b89cb5fc46c35792845166334f8b946dbabb4b34e7b8bd4981dba5bc6f20,77.89819600293413,False,6,True,True,True,1,1,0,0,15.0,6.594999998924322,True,True,True,1.0,2,1,15.0,False,2,22,5.561800004215911,,False,False,0.17521692902288277,0.17369606596014756,0.17369606596014756
row_05654__free_space,195,65,5654,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_06,libero_10__task_07__episode_06__overlap_unconditioned,6,22,free_space,3bac9f19fb30daaee3e926a382add4231fb5d29b42ffeb53957dc6d86adf8bc0,78.40953200502554,False,8,True,True,True,1,1,0,0,15.0,6.717900003422983,True,True,True,1.0,2,1,15.0,False,2,22,5.106800002977252,,False,False,0.26458883831038565,0.25654215931066393,0.25654215931066393
row_05654__single_block,196,65,5654,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_06,libero_10__task_07__episode_06__overlap_unconditioned,6,22,single_block,3bac9f19fb30daaee3e926a382add4231fb5d29b42ffeb53957dc6d86adf8bc0,78.40953200502554,False,8,True,True,True,1,1,0,0,15.0,5.658099995343946,True,True,True,1.0,2,1,15.0,False,2,22,5.090399994514883,,False,False,0.26458883831038565,0.25654215931066393,0.25654215931066393
row_05654__narrow_gate,197,65,5654,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_06,libero_10__task_07__episode_06__overlap_unconditioned,6,22,narrow_gate,3bac9f19fb30daaee3e926a382add4231fb5d29b42ffeb53957dc6d86adf8bc0,78.40953200502554,False,8,False,True,True,4,4,2,0,15.0,6.697399992845021,True,True,True,0.5,1,10,10.874999999999998,False,4,39,15.538799998466857,,False,False,0.26458883831038565,0.2057401930492628,0.1337724414978097
row_05219__free_space,198,66,5219,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,31,free_space,1bc7f4641e2fa0cc1912c943fe7d77b69405aedd001ca933b6bd495401382ebc,81.09735700418241,False,4,True,True,True,1,1,0,0,15.0,5.651200001011603,True,True,True,1.0,2,1,15.0,False,2,22,4.502199997659773,,False,False,0.1864755752604672,0.1816578741612689,0.1816578741612689
row_05219__single_block,199,66,5219,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,31,single_block,1bc7f4641e2fa0cc1912c943fe7d77b69405aedd001ca933b6bd495401382ebc,81.09735700418241,False,4,True,True,True,1,1,0,0,15.0,8.600499990279786,True,True,True,1.0,2,1,15.0,False,2,22,8.874099992681295,,False,False,0.1864755752604672,0.1816578741612689,0.1816578741612689
row_05219__narrow_gate,200,66,5219,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,31,narrow_gate,1bc7f4641e2fa0cc1912c943fe7d77b69405aedd001ca933b6bd495401382ebc,81.09735700418241,False,4,True,True,True,1,1,0,0,15.0,11.181999987456948,True,True,True,1.0,2,1,15.0,False,2,22,6.082399995648302,,False,False,0.1864755752604672,0.1816578741612689,0.1816578741612689
row_05223__free_space,201,67,5223,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,35,free_space,a4937e7695f636b797de27213e29c6547faa0279a3a3738b716a3ab73c3292de,79.85586999711813,False,9,True,True,True,1,1,0,0,15.0,8.047400013310835,True,True,True,1.0,2,1,15.0,False,2,22,9.76010000158567,,False,False,0.15489244796139812,0.14902477613256243,0.14902477613256243
row_05223__single_block,202,67,5223,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,35,single_block,a4937e7695f636b797de27213e29c6547faa0279a3a3738b716a3ab73c3292de,79.85586999711813,False,9,True,True,True,1,1,0,0,15.0,9.089400002267212,True,True,True,1.0,2,1,15.0,False,2,22,7.426600001053885,,False,False,0.15489244796139812,0.14902477613256243,0.14902477613256243
row_05223__narrow_gate,203,67,5223,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,35,narrow_gate,a4937e7695f636b797de27213e29c6547faa0279a3a3738b716a3ab73c3292de,79.85586999711813,False,9,True,True,True,1,1,0,0,15.0,7.6323999965097755,True,True,True,1.0,2,1,15.0,False,2,22,6.642000007559545,,False,False,0.15489244796139812,0.14902477613256243,0.14902477613256243
row_05230__free_space,204,68,5230,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,42,free_space,49bd9628861c50291cc546cae865b50d76ae3c4ed727957195a224a10f596150,80.71286699851044,False,6,True,True,True,1,1,0,0,15.0,13.305300002684817,True,True,True,1.0,2,1,15.0,False,2,22,5.088399993837811,,False,False,0.13484716981505965,0.13050187771797145,0.13050187771797145
row_05230__single_block,205,68,5230,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,42,single_block,49bd9628861c50291cc546cae865b50d76ae3c4ed727957195a224a10f596150,80.71286699851044,False,6,False,True,True,6,6,4,0,15.0,7.180399989010766,True,True,True,0.25,1,10,5.437499999999999,False,5,44,12.523600002168678,,False,False,0.13484716981505965,0.06949046104026801,0.03645222958182915
row_05230__narrow_gate,206,68,5230,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,42,narrow_gate,49bd9628861c50291cc546cae865b50d76ae3c4ed727957195a224a10f596150,80.71286699851044,False,6,False,True,True,4,4,2,0,15.0,6.815700005972758,True,True,True,0.5,1,10,10.874999999999998,False,4,39,9.671799998614006,,False,False,0.13484716981505965,0.09590999373558197,0.07125877271358562
row_05276__free_space,207,69,5276,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__rtc_guided_overlap,3,38,free_space,be3bb25984bf5d7e334f89d9753a93e5f77358e0816f7b1c128cbb7bc74b169e,108.14622299949406,False,1,True,True,True,0,0,0,0,14.487428252445515,13.983400000142865,True,True,True,1.0,2,0,15.0,False,2,22,4.715400005807169,,False,False,0.08138623339706755,0.08138623339706755,0.08138623339706755
row_05276__single_block,208,69,5276,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__rtc_guided_overlap,3,38,single_block,be3bb25984bf5d7e334f89d9753a93e5f77358e0816f7b1c128cbb7bc74b169e,108.14622299949406,False,1,True,True,True,0,0,0,0,14.487428252445515,6.583599999430589,True,True,True,1.0,2,0,15.0,False,2,22,5.905099998926744,,False,False,0.08138623339706755,0.08138623339706755,0.08138623339706755
row_05276__narrow_gate,209,69,5276,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__rtc_guided_overlap,3,38,narrow_gate,be3bb25984bf5d7e334f89d9753a93e5f77358e0816f7b1c128cbb7bc74b169e,108.14622299949406,False,1,True,True,True,0,0,0,0,14.487428252445515,14.064699993468821,True,True,True,1.0,2,0,15.0,False,2,22,4.407000000355765,,False,False,0.08138623339706755,0.08138623339706755,0.08138623339706755
row_05365__free_space,210,70,5365,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,13,free_space,b1e96a516ffcf5d6d758c477ef9bc606d4f184e1bc1cd9f6f07637341b31cc78,108.83663300046464,False,3,True,True,True,1,1,0,0,15.0,4.2074000084539875,True,True,True,1.0,1,1,15.0,False,2,21,6.34060001175385,,False,False,0.03330630372510783,0.02842847568610349,0.02842847568610349
row_05365__single_block,211,70,5365,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,13,single_block,b1e96a516ffcf5d6d758c477ef9bc606d4f184e1bc1cd9f6f07637341b31cc78,108.83663300046464,False,3,True,True,True,1,1,0,0,15.0,12.334599989117123,True,True,True,1.0,1,1,15.0,False,2,21,4.264400005922653,,False,False,0.03330630372510783,0.02842847568610349,0.02842847568610349
row_05365__narrow_gate,212,70,5365,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,13,narrow_gate,b1e96a516ffcf5d6d758c477ef9bc606d4f184e1bc1cd9f6f07637341b31cc78,108.83663300046464,False,3,True,True,True,1,1,0,0,15.0,8.929999996325932,True,True,True,1.0,1,1,15.0,False,2,21,4.4695000106003135,,False,False,0.03330630372510783,0.02842847568610349,0.02842847568610349
row_05370__free_space,213,71,5370,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,18,free_space,d8b7efcc31973387ddedb04119865c16e5c1cad9d75b8f7275e82bd5943ba910,107.63488500379026,False,2,True,True,True,1,1,0,0,15.0,5.221800005529076,True,True,True,1.0,2,1,15.0,False,2,22,13.44999999855645,,False,False,0.16424798638804616,0.15816785608713535,0.15816785608713535
row_05370__single_block,214,71,5370,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,18,single_block,d8b7efcc31973387ddedb04119865c16e5c1cad9d75b8f7275e82bd5943ba910,107.63488500379026,False,2,True,True,True,1,1,0,0,15.0,6.726600011461414,True,True,True,1.0,2,1,15.0,False,2,22,7.989899997483008,,False,False,0.16424798638804616,0.15816785608713535,0.15816785608713535
row_05370__narrow_gate,215,71,5370,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,18,narrow_gate,d8b7efcc31973387ddedb04119865c16e5c1cad9d75b8f7275e82bd5943ba910,107.63488500379026,False,2,True,True,True,1,1,0,0,15.0,13.977100010379218,True,True,True,1.0,2,1,15.0,False,2,22,6.078399994294159,,False,False,0.16424798638804616,0.15816785608713535,0.15816785608713535
row_06252__free_space,216,72,6252,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,5,free_space,0a55d52cc40fb944f8e43e3bfedcb99896706a3ad464ae5f83585f8f397236d2,85.86967699375236,False,1,True,True,True,1,1,0,0,15.0,7.660400005988777,True,True,True,1.0,2,1,15.0,False,2,22,6.083799991756678,,False,False,0.1208179338423821,0.11574875608838528,0.11574875608838528
row_06252__single_block,217,72,6252,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,5,single_block,0a55d52cc40fb944f8e43e3bfedcb99896706a3ad464ae5f83585f8f397236d2,85.86967699375236,False,1,False,True,True,3,3,1,0,15.0,5.970300000626594,True,True,True,0.75,2,10,15.0,False,3,31,7.291400004760362,,False,False,0.1208179338423821,0.10579161598042817,0.08852469812598318
row_06252__narrow_gate,218,72,6252,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,5,narrow_gate,0a55d52cc40fb944f8e43e3bfedcb99896706a3ad464ae5f83585f8f397236d2,85.86967699375236,False,1,False,True,True,6,6,3,0,15.0,9.210399992298335,True,True,True,0.5,1,10,13.049999999999999,False,4,35,7.415100000798702,,False,False,0.1208179338423821,0.07553286641608163,0.05884448578774015
row_06255__free_space,219,73,6255,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,8,free_space,8a27f190ec0e5fe11e554637e03418fd02fe87884cfb67f30eb2e742756f79fc,89.20994700019946,False,1,True,True,True,1,1,0,0,15.0,11.302799990517087,True,True,True,1.0,2,1,15.0,False,2,22,5.872499998076819,,False,False,0.020896026770691432,0.020896026770691432,0.020896026770691432
row_06255__single_block,220,73,6255,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,8,single_block,8a27f190ec0e5fe11e554637e03418fd02fe87884cfb67f30eb2e742756f79fc,89.20994700019946,False,1,True,True,True,1,1,0,0,15.0,6.11899999785237,True,True,True,1.0,2,1,15.0,False,2,22,10.647200004314072,,False,False,0.020896026770691432,0.020896026770691432,0.020896026770691432
row_06255__narrow_gate,221,73,6255,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,8,narrow_gate,8a27f190ec0e5fe11e554637e03418fd02fe87884cfb67f30eb2e742756f79fc,89.20994700019946,False,1,True,True,True,1,1,0,0,15.0,11.882099992362782,True,True,True,1.0,2,1,15.0,False,2,22,5.0712999945972115,,False,False,0.020896026770691432,0.020896026770691432,0.020896026770691432
row_07010__free_space,222,74,7010,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_06,libero_10__task_08__episode_06__overlap_unconditioned,6,26,free_space,7322a06ed69cdb9ad8f6dd4a10dd6eed8dcb029bfa521608597ec7473b34f963,78.67646800150396,False,8,True,True,True,0,0,0,0,8.204709902453661,8.099600003333762,True,True,True,1.0,1,0,8.204709902453661,False,2,21,4.90410000202246,,False,False,0.024213629769441646,0.024213629769441646,0.024213629769441646
row_07010__single_block,223,74,7010,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_06,libero_10__task_08__episode_06__overlap_unconditioned,6,26,single_block,7322a06ed69cdb9ad8f6dd4a10dd6eed8dcb029bfa521608597ec7473b34f963,78.67646800150396,False,8,True,True,True,0,0,0,0,8.204709902453661,5.153499994776212,True,True,True,1.0,1,0,8.204709902453661,False,2,21,4.829700003028847,,False,False,0.024213629769441646,0.024213629769441646,0.024213629769441646
row_07010__narrow_gate,224,74,7010,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_06,libero_10__task_08__episode_06__overlap_unconditioned,6,26,narrow_gate,7322a06ed69cdb9ad8f6dd4a10dd6eed8dcb029bfa521608597ec7473b34f963,78.67646800150396,False,8,True,True,True,0,0,0,0,8.204709902453661,5.162899993592873,True,True,True,1.0,1,0,8.204709902453661,False,2,21,4.978600001777522,,False,False,0.024213629769441646,0.024213629769441646,0.024213629769441646
row_05930__free_space,225,75,5930,libero_10,8,projected_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__projected_overlap,2,54,free_space,3fa8cac759c9510b0b885c12f5c5c66e5426c74341ab86646876f0292ce3f88d,80.06911000120454,False,4,True,True,True,1,1,0,0,15.0,6.6685000056168064,True,True,True,1.0,2,1,15.0,False,2,22,5.856100004166365,,False,False,0.24421583875503192,0.24255799978193662,0.24255799978193662
row_05930__single_block,226,75,5930,libero_10,8,projected_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__projected_overlap,2,54,single_block,3fa8cac759c9510b0b885c12f5c5c66e5426c74341ab86646876f0292ce3f88d,80.06911000120454,False,4,True,True,True,1,1,0,0,15.0,6.560599998920225,True,True,True,1.0,2,1,15.0,False,2,22,5.1663000049302354,,False,False,0.24421583875503192,0.24255799978193662,0.24255799978193662
row_05930__narrow_gate,227,75,5930,libero_10,8,projected_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__projected_overlap,2,54,narrow_gate,3fa8cac759c9510b0b885c12f5c5c66e5426c74341ab86646876f0292ce3f88d,80.06911000120454,False,4,True,True,True,1,1,0,0,15.0,5.253800001810305,True,True,True,1.0,2,1,15.0,False,2,22,6.092800002079457,,False,False,0.24421583875503192,0.24255799978193662,0.24255799978193662
row_06690__free_space,228,76,6690,libero_10,8,projected_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__projected_overlap,5,49,free_space,5bf474866c44061fb26d249098642975c5e35982ce1f49559adfb544ba2d139e,80.0617919958313,False,7,True,True,True,1,1,0,0,15.0,10.062600005767308,True,True,True,1.0,2,1,15.0,False,2,22,14.535099995555356,,False,False,0.2234150537204465,0.2200909486771381,0.2200909486771381
row_06690__single_block,229,76,6690,libero_10,8,projected_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__projected_overlap,5,49,single_block,5bf474866c44061fb26d249098642975c5e35982ce1f49559adfb544ba2d139e,80.0617919958313,False,7,False,True,True,9,9,7,0,15.0,13.825500005623326,True,True,True,0.25,1,10,5.437499999999999,False,5,34,8.568200006266125,,False,False,0.2234150537204465,0.06253098071081742,0.053748146309624024
row_06690__narrow_gate,230,76,6690,libero_10,8,projected_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__projected_overlap,5,49,narrow_gate,5bf474866c44061fb26d249098642975c5e35982ce1f49559adfb544ba2d139e,80.0617919958313,False,7,False,True,True,8,8,6,0,15.0,5.653400003211573,True,True,True,0.25,1,10,5.437499999999999,False,5,37,6.957199992029928,,False,False,0.2234150537204465,0.08533648769556153,0.053748146309624024
row_07135__free_space,231,77,7135,libero_10,8,projected_overlap,libero_10__task_08__episode_06,libero_10__task_08__episode_06__projected_overlap,6,47,free_space,65e33ce79ebf489f6044b75e747744ad82d870a283af2600278f2a0dc7188b70,87.9248830024153,False,10,True,True,True,0,0,0,0,5.02872931694848,10.159199999179691,True,True,True,1.0,1,0,14.411115806976955,False,2,21,4.9928000080399215,,False,False,0.032602946190589774,0.032602946190589774,0.032602946190589774
row_07135__single_block,232,77,7135,libero_10,8,projected_overlap,libero_10__task_08__episode_06,libero_10__task_08__episode_06__projected_overlap,6,47,single_block,65e33ce79ebf489f6044b75e747744ad82d870a283af2600278f2a0dc7188b70,87.9248830024153,False,10,True,True,True,0,0,0,0,5.02872931694848,4.113099988899194,True,True,True,1.0,1,0,14.411115806976955,False,2,21,3.7704999995185062,,False,False,0.032602946190589774,0.032602946190589774,0.032602946190589774
row_07135__narrow_gate,233,77,7135,libero_10,8,projected_overlap,libero_10__task_08__episode_06,libero_10__task_08__episode_06__projected_overlap,6,47,narrow_gate,65e33ce79ebf489f6044b75e747744ad82d870a283af2600278f2a0dc7188b70,87.9248830024153,False,10,True,True,True,0,0,0,0,5.02872931694848,9.774400008609518,True,True,True,1.0,1,0,14.411115806976955,False,2,21,11.324400009470992,,False,False,0.032602946190589774,0.032602946190589774,0.032602946190589774
row_06000__free_space,234,78,6000,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__rtc_guided_overlap,2,32,free_space,2791ad6841f436ab749e802f26a1f5dcb5dc6d33e518ce392c2ac39862060a3e,116.41646899806801,False,8,True,True,True,0,0,0,0,5.1222352426966165,5.076999994344078,True,True,True,1.0,1,0,6.672890638513713,False,2,21,3.4063999919453636,,False,False,0.01152802823028914,0.01152802823028914,0.01152802823028914
row_06000__single_block,235,78,6000,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__rtc_guided_overlap,2,32,single_block,2791ad6841f436ab749e802f26a1f5dcb5dc6d33e518ce392c2ac39862060a3e,116.41646899806801,False,8,True,True,True,0,0,0,0,5.1222352426966165,8.140099991578609,True,True,True,1.0,1,0,6.672890638513713,False,2,21,5.305200000293553,,False,False,0.01152802823028914,0.01152802823028914,0.01152802823028914
row_06000__narrow_gate,236,78,6000,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__rtc_guided_overlap,2,32,narrow_gate,2791ad6841f436ab749e802f26a1f5dcb5dc6d33e518ce392c2ac39862060a3e,116.41646899806801,False,8,True,True,True,0,0,0,0,5.1222352426966165,4.795400003786199,True,True,True,1.0,1,0,6.672890638513713,False,2,21,4.579500004183501,,False,False,0.01152802823028914,0.01152802823028914,0.01152802823028914
